id       trxType     moveType     accountType     amount       movedAt                      accountName                   
3417     2           2            1               -6.0         2023-09-30T18:34:00.000Z     COMIDAS AFUERA                
5350     2           2            1               -36.0        2025-09-21T18:39:09.389Z     COMIDAS AFUERA                
3112     2           2            1               -16.0        2023-05-26T14:04:00.000Z     COMIDAS AFUERA                
3117     2           2            1               -11.0        2023-05-28T14:44:00.000Z     COMIDAS AFUERA                
5392     2           2            1               -14.0        2025-10-11T04:09:39.000Z     COMIDAS AFUERA                
3148     2           2            1               -16.0        2023-06-03T14:24:00.000Z     COMIDAS AFUERA                
3151     2           2            1               -11.0        2023-06-04T14:18:00.000Z     COMIDAS AFUERA                
5391     2           2            1               -17.0        2025-10-10T15:03:29.683Z     COMIDAS AFUERA                
5387     2           2            1               -24.0        2025-10-05T18:40:53.910Z     COMIDAS AFUERA                
5386     2           2            1               -13.55       2025-10-06T01:35:53.910Z     COMIDAS AFUERA                
3223     2           2            1               -10.0        2023-07-01T14:22:00.000Z     COMIDAS AFUERA                
3229     2           2            1               -6.0         2023-07-02T14:10:00.000Z     COMIDAS AFUERA                
3245     2           2            1               -12.0        2023-07-16T14:09:00.000Z     COMIDAS AFUERA                
3108     2           2            1               -10.0        2023-05-21T18:20:00.000Z     COMIDAS AFUERA                
5382     2           2            1               -8.55        2025-10-04T01:56:34.783Z     COMIDAS AFUERA                
3258     2           2            1               -10.0        2023-07-22T18:55:00.000Z     COMIDAS AFUERA                
3259     2           2            1               -10.0        2023-07-23T00:43:00.000Z     COMIDAS AFUERA                
3260     2           2            1               -12.0        2023-07-23T13:44:00.000Z     COMIDAS AFUERA                
3267     2           2            1               -18.5        2023-07-29T16:34:00.000Z     COMIDAS AFUERA                
3287     2           2            1               -10.0        2023-07-29T21:47:00.000Z     COMIDAS AFUERA                
3326     2           2            1               -10.0        2023-08-26T12:53:00.000Z     COMIDAS AFUERA                
3330     2           2            1               -10.0        2023-08-27T00:58:00.000Z     COMIDAS AFUERA                
5351     2           2            1               -16.0        2025-09-29T01:19:00.000Z     COMIDAS AFUERA                
3356     2           2            1               -15.0        2023-09-03T19:56:00.000Z     COMIDAS AFUERA                
3376     2           2            1               -14.0        2023-09-16T14:59:00.000Z     COMIDAS AFUERA                
3378     2           2            1               -25.0        2023-09-21T01:40:00.000Z     COMIDAS AFUERA                
5380     2           2            1               -8.55        2025-10-03T00:50:29.000Z     COMIDAS AFUERA                
1518     2           2            1               -50.0        2021-10-29T15:32:00.000Z     COMIDAS AFUERA                
2742     2           2            1               -5.0         2023-01-28T20:05:00.000Z     COMIDAS AFUERA                
570      2           2            1               -5.0         2021-01-24T02:30:00.000Z     COMIDAS AFUERA                
1275     2           2            1               -8.0         2021-08-14T13:52:00.000Z     COMIDAS AFUERA                
735      2           2            1               -12.0        2021-03-13T17:30:00.000Z     COMIDAS AFUERA                
534      2           2            1               -14.0        2021-01-17T18:00:00.000Z     COMIDAS AFUERA                
1276     2           2            1               -12.0        2021-08-14T18:52:00.000Z     COMIDAS AFUERA                
1250     2           2            1               -8.0         2021-07-31T18:15:00.000Z     COMIDAS AFUERA                
906      2           2            1               -24.0        2021-04-23T18:15:00.000Z     COMIDAS AFUERA                
905      2           2            1               -8.0         2021-04-23T18:00:00.000Z     COMIDAS AFUERA                
737      2           2            1               -18.0        2021-03-14T14:00:00.000Z     COMIDAS AFUERA                
1080     2           2            1               -20.0        2021-05-31T00:00:00.000Z     COMIDAS AFUERA                
1170     2           2            1               -6.0         2021-07-04T14:15:00.000Z     COMIDAS AFUERA                
653      2           2            1               -6.0         2021-02-21T02:00:00.000Z     COMIDAS AFUERA                
371      2           2            1               -18.0        2020-11-29T18:00:00.000Z     COMIDAS AFUERA                
828      2           2            1               -10.0        2021-04-11T17:00:00.000Z     COMIDAS AFUERA                
317      2           2            1               -13.0        2020-11-14T14:00:00.000Z     COMIDAS AFUERA                
1341     2           2            1               -44.0        2021-09-03T01:16:00.000Z     COMIDAS AFUERA                
800      2           2            1               -10.0        2021-04-03T18:45:00.000Z     COMIDAS AFUERA                
529      2           2            1               -18.0        2021-01-16T01:00:00.000Z     COMIDAS AFUERA                
743      2           2            1               -10.0        2021-03-16T12:30:00.000Z     COMIDAS AFUERA                
319      2           2            1               -10.0        2020-11-15T14:00:00.000Z     COMIDAS AFUERA                
564      2           2            1               -12.0        2021-01-21T17:30:00.000Z     COMIDAS AFUERA                
390      2           2            1               -22.0        2020-12-05T17:45:00.000Z     COMIDAS AFUERA                
971      2           2            1               -10.0        2021-05-04T01:00:00.000Z     COMIDAS AFUERA                
864      2           2            1               -10.0        2021-04-17T17:30:00.000Z     COMIDAS AFUERA                
1188     2           2            1               -20.0        2021-07-14T16:00:00.000Z     COMIDAS AFUERA                
1252     2           2            1               -8.0         2021-07-31T13:00:00.000Z     COMIDAS AFUERA                
1450     2           2            1               -10.0        2021-10-02T13:27:00.000Z     COMIDAS AFUERA                
147      2           2            1               -12.0        2020-09-19T19:45:00.000Z     COMIDAS AFUERA                
806      2           2            1               -7.0         2021-04-04T15:15:00.000Z     COMIDAS AFUERA                
206      2           2            1               -10.0        2020-10-06T19:00:00.000Z     COMIDAS AFUERA                
920      2           2            1               -12.0        2021-04-27T19:00:00.000Z     COMIDAS AFUERA                
1452     2           2            1               -32.5        2021-10-03T04:15:00.000Z     COMIDAS AFUERA                
1038     2           2            1               -20.0        2021-05-22T17:00:00.000Z     COMIDAS AFUERA                
1037     2           2            1               -10.0        2021-05-22T02:00:00.000Z     COMIDAS AFUERA                
148      2           2            1               -20.5        2020-09-20T01:00:00.000Z     COMIDAS AFUERA                
716      2           2            1               -7.0         2021-03-07T14:00:00.000Z     COMIDAS AFUERA                
715      2           2            1               -10.0        2021-03-06T23:30:00.000Z     COMIDAS AFUERA                
1268     2           2            1               -10.0        2021-08-07T14:00:00.000Z     COMIDAS AFUERA                
912      2           2            1               -8.0         2021-04-24T14:00:00.000Z     COMIDAS AFUERA                
1213     2           2            1               -12.0        2021-07-25T14:00:00.000Z     COMIDAS AFUERA                
1330     2           2            1               -10.0        2021-09-02T01:38:00.000Z     COMIDAS AFUERA                
1256     2           2            1               -7.0         2021-08-01T14:00:00.000Z     COMIDAS AFUERA                
291      2           2            1               -20.0        2020-11-01T19:00:00.000Z     COMIDAS AFUERA                
1070     2           2            1               -12.0        2021-05-29T18:00:00.000Z     COMIDAS AFUERA                
1255     2           2            1               -30.0        2021-08-01T00:00:00.000Z     COMIDAS AFUERA                
254      2           2            1               -12.0        2020-10-25T14:00:00.000Z     COMIDAS AFUERA                
1395     2           2            1               -20.0        2021-09-26T22:51:00.000Z     COMIDAS AFUERA                
168      2           2            1               -20.5        2020-09-27T02:00:00.000Z     COMIDAS AFUERA                
1394     2           2            1               -26.0        2021-09-26T17:04:00.000Z     COMIDAS AFUERA                
565      2           2            1               -12.0        2021-01-20T17:30:00.000Z     COMIDAS AFUERA                
1073     2           2            1               -5.0         2021-05-30T01:30:00.000Z     COMIDAS AFUERA                
694      2           2            1               -25.0        2021-02-28T15:00:00.000Z     COMIDAS AFUERA                
710      2           2            1               -10.0        2021-03-06T17:30:00.000Z     COMIDAS AFUERA                
1343     2           2            1               -8.0         2021-09-04T13:11:00.000Z     COMIDAS AFUERA                
928      2           2            1               -10.0        2021-04-28T18:00:00.000Z     COMIDAS AFUERA                
601      2           2            1               -40.0        2021-01-29T20:50:00.000Z     COMIDAS AFUERA                
333      2           2            1               -10.0        2020-11-22T15:00:00.000Z     COMIDAS AFUERA                
1202     2           2            1               -13.0        2021-07-16T23:00:00.000Z     COMIDAS AFUERA                
249      2           2            1               -12.0        2020-10-18T18:30:00.000Z     COMIDAS AFUERA                
752      2           2            1               -14.0        2021-03-20T01:00:00.000Z     COMIDAS AFUERA                
1350     2           2            1               -15.0        2021-09-07T16:29:00.000Z     COMIDAS AFUERA                
396      2           2            1               -20.0        2020-12-06T15:00:00.000Z     COMIDAS AFUERA                
424      2           2            1               -6.0         2020-12-13T12:00:00.000Z     COMIDAS AFUERA                
1169     2           2            1               -9.0         2021-07-04T02:00:00.000Z     COMIDAS AFUERA                
467      2           2            1               -7.0         2020-12-20T20:00:00.000Z     COMIDAS AFUERA                
174      2           2            1               -7.95        2020-09-29T01:00:00.000Z     COMIDAS AFUERA                
753      2           2            1               -7.0         2021-03-21T13:30:00.000Z     COMIDAS AFUERA                
466      2           2            1               -10.0        2020-12-20T14:00:00.000Z     COMIDAS AFUERA                
1199     2           2            1               -40.0        2021-07-19T01:00:00.000Z     COMIDAS AFUERA                
1359     2           2            1               -10.0        2021-09-12T14:59:00.000Z     COMIDAS AFUERA                
1277     2           2            1               -7.0         2021-08-15T14:00:00.000Z     COMIDAS AFUERA                
1358     2           2            1               -8.0         2021-09-11T13:42:00.000Z     COMIDAS AFUERA                
427      2           2            1               -10.0        2020-12-13T18:40:00.000Z     COMIDAS AFUERA                
468      2           2            1               -6.0         2020-12-21T02:00:00.000Z     COMIDAS AFUERA                
609      2           2            1               -12.0        2021-01-30T19:45:00.000Z     COMIDAS AFUERA                
612      2           2            1               -15.0        2021-01-31T03:00:00.000Z     COMIDAS AFUERA                
1357     2           2            1               -10.0        2021-09-12T01:41:00.000Z     COMIDAS AFUERA                
987      2           2            1               -10.0        2021-05-07T13:00:00.000Z     COMIDAS AFUERA                
1115     2           2            1               -7.0         2021-06-20T14:00:00.000Z     COMIDAS AFUERA                
1117     2           2            1               -6.0         2021-06-20T18:00:00.000Z     COMIDAS AFUERA                
554      2           2            1               -12.0        2021-01-19T17:30:00.000Z     COMIDAS AFUERA                
894      2           2            1               -14.0        2021-04-23T00:00:00.000Z     COMIDAS AFUERA                
1473     2           2            1               -42.5        2021-10-15T13:51:00.000Z     COMIDAS AFUERA                
750      2           2            1               -11.0        2021-03-22T02:00:00.000Z     COMIDAS AFUERA                
410      2           2            1               -13.0        2020-12-08T22:30:00.000Z     COMIDAS AFUERA                
642      2           2            1               -10.0        2021-02-17T00:00:00.000Z     COMIDAS AFUERA                
1367     2           2            1               -40.0        2021-09-15T17:19:00.000Z     COMIDAS AFUERA                
977      2           2            1               -24.0        2021-05-04T17:00:00.000Z     COMIDAS AFUERA                
320      2           2            1               -25.0        2020-11-16T14:00:00.000Z     COMIDAS AFUERA                
874      2           2            1               -10.5        2021-04-18T13:45:00.000Z     COMIDAS AFUERA                
1167     2           2            1               -12.0        2021-07-03T14:00:00.000Z     COMIDAS AFUERA                
448      2           2            1               -12.0        2020-12-18T17:30:00.000Z     COMIDAS AFUERA                
192      2           2            1               -4.75        2020-09-30T19:00:00.000Z     COMIDAS AFUERA                
139      2           2            1               -20.5        2020-09-16T01:00:00.000Z     COMIDAS AFUERA                
185      2           2            1               -10.0        2020-09-30T01:00:00.000Z     COMIDAS AFUERA                
1438     2           2            1               -60.0        2021-09-29T23:29:00.000Z     COMIDAS AFUERA                
834      2           2            1               -15.0        2021-04-12T18:15:00.000Z     COMIDAS AFUERA                
12       2           2            1               -2000.0      2020-08-01T05:00:00.000Z     COMIDAS AFUERA                
423      2           2            1               -14.0        2020-12-13T02:00:00.000Z     COMIDAS AFUERA                
1018     2           2            1               -10.0        2021-05-16T14:00:00.000Z     COMIDAS AFUERA                
637      2           2            1               -30.0        2021-02-14T01:30:00.000Z     COMIDAS AFUERA                
5243     2           2            1               -14.0        2025-08-07T17:04:08.000Z     COMIDAS CONECEL               
3111     2           2            1               -15.0        2023-05-25T17:47:00.000Z     COMIDAS CONECEL               
3102     2           2            1               -20.0        2023-05-19T18:16:00.000Z     COMIDAS CONECEL               
5073     2           2            1               -18.0        2025-06-06T17:11:13.000Z     COMIDAS CONECEL               
3692     2           2            1               -9.0         2024-02-21T18:13:00.000Z     COMIDAS CONECEL               
1835     2           2            1               -15.0        2022-02-25T18:08:00.000Z     COMIDAS CONECEL               
3033     2           2            1               -15.0        2023-04-28T18:26:00.000Z     COMIDAS CONECEL               
5235     2           2            1               -18.0        2025-08-01T23:59:25.000Z     COMIDAS CONECEL               
3075     2           2            1               -15.0        2023-05-05T18:18:00.000Z     COMIDAS CONECEL               
4438     2           2            1               -15.0        2024-10-25T18:07:16.498Z     COMIDAS CONECEL               
3079     2           2            1               -15.0        2023-05-12T18:12:00.000Z     COMIDAS CONECEL               
4514     2           2            1               -12.0        2024-11-29T17:26:29.000Z     COMIDAS CONECEL               
4808     2           2            1               -20.0        2025-03-10T14:55:28.000Z     COMIDAS CONECEL               
1800     2           2            1               -15.0        2022-02-04T18:05:00.000Z     COMIDAS CONECEL               
4717     2           2            1               -14.0        2025-02-11T16:59:22.638Z     COMIDAS CONECEL               
1829     2           2            1               -15.0        2022-02-18T18:34:00.000Z     COMIDAS CONECEL               
4437     2           2            1               -20.0        2024-10-18T17:47:55.581Z     COMIDAS CONECEL               
5083     2           2            1               -12.0        2025-06-13T17:11:38.000Z     COMIDAS CONECEL               
5405     2           2            1               -15.0        2025-10-17T17:34:51.067Z     COMIDAS CONECEL               
5495     2           2            1               -18.0        2025-11-28T17:30:07.000Z     COMIDAS CONECEL               
5523     2           2            1               -20.0        2025-12-05T17:52:35.000Z     COMIDAS CONECEL               
3622     2           2            1               -3.0         2024-01-19T18:05:00.000Z     COMIDAS CONECEL               
1812     2           2            1               -15.0        2022-02-11T18:55:00.000Z     COMIDAS CONECEL               
3760     2           2            1               -10.0        2024-03-21T17:53:00.000Z     COMIDAS CONECEL               
5168     2           2            1               -18.0        2025-07-18T17:18:48.000Z     COMIDAS CONECEL               
3603     2           2            1               -15.0        2024-01-05T18:06:00.000Z     COMIDAS CONECEL               
4492     2           2            1               -12.0        2024-11-21T17:24:34.932Z     COMIDAS CONECEL               
3246     2           2            1               -18.0        2023-07-21T18:10:00.000Z     COMIDAS CONECEL               
1937     2           2            1               -15.0        2022-04-01T18:12:00.000Z     COMIDAS CONECEL               
1939     2           2            1               0.0          2022-04-08T18:17:00.000Z     COMIDAS CONECEL               
5471     2           2            1               -18.0        2025-11-14T17:03:05.000Z     COMIDAS CONECEL               
3262     2           2            1               -18.0        2023-07-28T17:32:00.000Z     COMIDAS CONECEL               
4699     2           2            1               -14.0        2025-02-04T17:29:49.975Z     COMIDAS CONECEL               
5158     2           2            1               -18.0        2025-07-11T17:41:36.000Z     COMIDAS CONECEL               
4405     2           2            1               -16.0        2024-10-04T17:38:19.000Z     COMIDAS CONECEL               
4618     2           2            1               -17.5        2025-01-10T17:54:51.000Z     COMIDAS CONECEL               
4922     2           2            1               -10.5        2025-04-14T16:41:02.003Z     COMIDAS CONECEL               
5463     2           2            1               -10.0        2025-11-07T17:24:46.000Z     COMIDAS CONECEL               
2493     2           2            1               -20.0        2022-10-07T18:08:00.000Z     COMIDAS CONECEL               
4601     2           2            1               -18.0        2024-12-27T18:24:06.000Z     COMIDAS CONECEL               
3294     2           2            1               -18.0        2023-08-04T18:12:00.000Z     COMIDAS CONECEL               
5122     2           2            1               -18.0        2025-06-27T17:43:56.000Z     COMIDAS CONECEL               
5150     2           2            1               -19.0        2025-07-04T17:01:06.000Z     COMIDAS CONECEL               
3306     2           2            1               -18.0        2023-08-10T18:10:00.000Z     COMIDAS CONECEL               
4608     2           2            1               -10.0        2024-12-31T18:07:23.718Z     COMIDAS CONECEL               
2541     2           2            1               -15.0        2022-10-28T18:10:00.000Z     COMIDAS CONECEL               
3317     2           2            1               -18.0        2023-08-18T18:15:00.000Z     COMIDAS CONECEL               
3322     2           2            1               -18.0        2023-08-25T18:03:00.000Z     COMIDAS CONECEL               
4883     2           2            1               -17.5        2025-04-07T14:29:31.634Z     COMIDAS CONECEL               
4642     2           2            1               -17.5        2025-01-20T18:17:02.703Z     COMIDAS CONECEL               
5107     2           2            1               -18.0        2025-06-20T17:49:50.000Z     COMIDAS CONECEL               
1907     2           2            1               -15.0        2022-03-25T18:23:00.000Z     COMIDAS CONECEL               
4558     2           2            1               -18.0        2024-12-13T18:26:45.000Z     COMIDAS CONECEL               
3143     2           2            1               -18.0        2023-06-02T18:04:00.000Z     COMIDAS CONECEL               
5201     2           2            1               -18.0        2025-07-24T17:24:04.000Z     COMIDAS CONECEL               
5422     2           2            1               -18.0        2025-10-31T17:53:50.000Z     COMIDAS CONECEL               
3161     2           2            1               -18.0        2023-06-09T18:24:00.000Z     COMIDAS CONECEL               
5320     2           2            1               -18.0        2025-09-12T17:20:59.000Z     COMIDAS CONECEL               
1878     2           2            1               -10.0        2022-03-04T18:18:00.000Z     COMIDAS CONECEL               
3178     2           2            1               -18.0        2023-06-16T18:04:00.000Z     COMIDAS CONECEL               
4629     2           2            1               -17.5        2025-01-18T00:18:27.000Z     COMIDAS CONECEL               
4744     2           2            1               -17.5        2025-02-17T17:59:25.359Z     COMIDAS CONECEL               
4818     2           2            1               -20.0        2025-03-17T17:53:21.000Z     COMIDAS CONECEL               
1884     2           2            1               -15.0        2022-03-11T19:12:00.000Z     COMIDAS CONECEL               
2957     2           2            1               -15.0        2023-04-13T18:05:00.000Z     COMIDAS CONECEL               
5487     2           2            1               -18.0        2025-11-21T17:46:49.000Z     COMIDAS CONECEL               
4415     2           2            1               -24.0        2024-10-10T17:10:30.861Z     COMIDAS CONECEL               
3201     2           2            1               -18.0        2023-06-23T18:08:00.000Z     COMIDAS CONECEL               
1897     2           2            1               -15.0        2022-03-18T18:29:00.000Z     COMIDAS CONECEL               
4575     2           2            1               -25.0        2024-12-20T17:52:46.000Z     COMIDAS CONECEL               
4853     2           2            1               -17.5        2025-03-31T14:08:15.937Z     COMIDAS CONECEL               
3509     2           2            1               -15.0        2023-12-01T18:17:00.000Z     COMIDAS CONECEL               
3233     2           2            1               -18.0        2023-07-07T18:27:00.000Z     COMIDAS CONECEL               
3241     2           2            1               -18.0        2023-07-14T17:57:00.000Z     COMIDAS CONECEL               
2534     2           2            1               -18.0        2022-10-21T19:04:00.000Z     COMIDAS CONECEL               
3710     2           2            1               -9.0         2024-02-29T18:18:00.000Z     COMIDAS CONECEL               
3355     2           2            1               -18.0        2023-09-01T18:05:00.000Z     COMIDAS CONECEL               
1689     2           2            1               -12.0        2021-12-23T18:22:00.000Z     COMIDAS CONECEL               
5578     2           2            1               -12.0        2025-12-31T17:49:44.000Z     COMIDAS CONECEL               
5577     2           2            1               -18.0        2025-12-26T17:49:25.000Z     COMIDAS CONECEL               
1657     2           2            1               -10.0        2021-12-18T01:12:00.000Z     COMIDAS CONECEL               
2740     2           2            1               -15.0        2023-01-27T18:17:00.000Z     COMIDAS CONECEL               
4541     2           2            1               -15.0        2024-12-06T17:47:55.000Z     COMIDAS CONECEL               
1595     2           2            1               -15.0        2021-11-26T18:46:00.000Z     COMIDAS CONECEL               
5275     2           2            1               -15.0        2025-08-22T17:47:31.000Z     COMIDAS CONECEL               
4311     2           2            1               -22.0        2024-08-30T17:13:29.000Z     COMIDAS CONECEL               
1651     2           2            1               -15.0        2021-12-17T18:05:00.000Z     COMIDAS CONECEL               
4486     2           2            1               -6.0         2024-11-15T17:07:05.853Z     COMIDAS CONECEL               
1551     2           2            1               -15.0        2021-11-12T18:31:00.000Z     COMIDAS CONECEL               
4146     2           2            1               -20.0        2024-07-12T18:47:18.000Z     COMIDAS CONECEL               
2312     2           2            1               -15.0        2022-07-22T18:06:00.000Z     COMIDAS CONECEL               
2648     2           2            1               -18.0        2022-12-09T18:32:00.000Z     COMIDAS CONECEL               
5023     2           2            1               -12.0        2025-05-08T17:50:38.000Z     COMIDAS CONECEL               
2774     2           2            1               -15.0        2023-02-03T18:16:00.000Z     COMIDAS CONECEL               
5554     2           2            1               -18.0        2025-12-19T17:30:26.000Z     COMIDAS CONECEL               
1702     2           2            1               -12.0        2021-12-30T18:02:00.000Z     COMIDAS CONECEL               
2329     2           2            1               -15.0        2022-07-29T19:03:00.000Z     COMIDAS CONECEL               
3901     2           2            1               -12.0        2024-04-17T18:13:05.000Z     COMIDAS CONECEL               
2907     2           2            1               -15.0        2023-04-06T18:03:00.000Z     COMIDAS CONECEL               
2347     2           2            1               -18.0        2022-08-05T18:05:00.000Z     COMIDAS CONECEL               
2422     2           2            1               -15.0        2022-09-09T18:04:00.000Z     COMIDAS CONECEL               
2378     2           2            1               -20.0        2022-08-19T15:56:00.000Z     COMIDAS CONECEL               
2690     2           2            1               -12.0        2022-12-30T18:11:00.000Z     COMIDAS CONECEL               
4272     2           2            1               -25.0        2024-08-23T17:54:50.000Z     COMIDAS CONECEL               
2419     2           2            1               -18.0        2022-09-02T18:00:00.000Z     COMIDAS CONECEL               
2697     2           2            1               -18.0        2023-01-06T18:03:00.000Z     COMIDAS CONECEL               
1627     2           2            1               -15.0        2021-12-03T18:19:00.000Z     COMIDAS CONECEL               
2703     2           2            1               -18.0        2023-01-13T18:44:00.000Z     COMIDAS CONECEL               
5280     2           2            1               -18.0        2025-08-29T17:22:35.000Z     COMIDAS CONECEL               
5367     2           2            1               -18.0        2025-10-03T17:45:29.000Z     COMIDAS CONECEL               
4996     2           2            1               -15.0        2025-04-30T17:08:52.462Z     COMIDAS CONECEL               
4122     2           2            1               -12.0        2024-07-05T18:02:34.000Z     COMIDAS CONECEL               
1638     2           2            1               -15.0        2021-12-10T18:23:00.000Z     COMIDAS CONECEL               
4959     2           2            1               -15.0        2025-04-25T17:47:09.000Z     COMIDAS CONECEL               
2355     2           2            1               -15.0        2022-08-11T18:04:00.000Z     COMIDAS CONECEL               
2726     2           2            1               -18.0        2023-01-20T18:14:00.000Z     COMIDAS CONECEL               
2524     2           2            1               -18.0        2022-10-14T18:04:00.000Z     COMIDAS CONECEL               
2623     2           2            1               -18.0        2022-12-02T18:06:00.000Z     COMIDAS CONECEL               
2454     2           2            1               -20.0        2022-09-30T18:04:00.000Z     COMIDAS CONECEL               
2381     2           2            1               -18.0        2022-08-26T18:04:00.000Z     COMIDAS CONECEL               
2601     2           2            1               -18.0        2022-11-25T18:33:00.000Z     COMIDAS CONECEL               
2574     2           2            1               -10.0        2022-11-02T18:06:00.000Z     COMIDAS CONECEL               
2860     2           2            1               -20.0        2023-03-17T18:28:00.000Z     COMIDAS CONECEL               
4241     2           2            1               -12.0        2024-08-08T17:53:53.558Z     COMIDAS CONECEL               
2227     2           2            1               -9.0         2022-06-10T18:17:00.000Z     COMIDAS CONECEL               
4665     2           2            1               -17.5        2025-01-30T17:41:16.000Z     COMIDAS CONECEL               
5533     2           2            1               -20.0        2025-12-12T17:49:11.000Z     COMIDAS CONECEL               
5390     2           2            1               -10.0        2025-10-08T17:27:52.000Z     COMIDAS CONECEL               
1519     2           2            1               -15.0        2021-10-29T18:21:00.000Z     COMIDAS CONECEL               
4343     2           2            1               -18.0        2024-09-13T18:06:43.000Z     COMIDAS CONECEL               
4337     2           2            1               -15.2        2024-09-06T18:33:18.000Z     COMIDAS CONECEL               
2657     2           2            1               -18.0        2022-12-16T18:02:00.000Z     COMIDAS CONECEL               
5304     2           2            1               -18.0        2025-09-05T16:41:51.000Z     COMIDAS CONECEL               
3738     2           2            1               -9.0         2024-03-06T18:58:00.000Z     COMIDAS CONECEL               
1768     2           2            1               -10.0        2022-01-28T18:04:00.000Z     COMIDAS CONECEL               
2876     2           2            1               -20.0        2023-03-24T18:07:00.000Z     COMIDAS CONECEL               
2898     2           2            1               -18.0        2023-03-31T18:18:00.000Z     COMIDAS CONECEL               
5047     2           2            1               -18.0        2025-05-22T17:37:24.000Z     COMIDAS CONECEL               
5596     2           2            1               -20.0        2026-01-09T23:14:50.000Z     COMIDAS CONECEL               
5048     2           2            1               -18.0        2025-05-30T17:27:36.000Z     COMIDAS CONECEL               
4826     2           2            1               -14.0        2025-03-25T17:45:42.000Z     COMIDAS CONECEL               
1496     2           2            1               -12.0        2021-10-22T17:52:00.000Z     COMIDAS CONECEL               
4764     2           2            1               -10.5        2025-02-26T17:15:47.694Z     COMIDAS CONECEL               
2583     2           2            1               -18.0        2022-11-11T18:12:00.000Z     COMIDAS CONECEL               
2297     2           2            1               -18.0        2022-07-15T18:16:00.000Z     COMIDAS CONECEL               
2434     2           2            1               -15.0        2022-09-16T17:53:00.000Z     COMIDAS CONECEL               
4180     2           2            1               -15.0        2024-07-26T14:56:34.000Z     COMIDAS CONECEL               
2794     2           2            1               -18.0        2023-02-17T18:07:00.000Z     COMIDAS CONECEL               
2291     2           2            1               -18.0        2022-07-08T18:07:00.000Z     COMIDAS CONECEL               
2680     2           2            1               -28.0        2022-12-23T18:14:00.000Z     COMIDAS CONECEL               
2802     2           2            1               -10.3        2023-02-24T18:39:00.000Z     COMIDAS CONECEL               
4206     2           2            1               -20.0        2024-08-02T18:00:46.000Z     COMIDAS CONECEL               
5260     2           2            1               -14.0        2025-08-15T17:59:06.000Z     COMIDAS CONECEL               
3845     2           2            1               -20.0        2024-04-12T18:17:08.798Z     COMIDAS CONECEL               
2835     2           2            1               -20.0        2023-03-03T18:06:00.000Z     COMIDAS CONECEL               
1587     2           2            1               -15.0        2021-11-19T18:28:00.000Z     COMIDAS CONECEL               
4262     2           2            1               -20.0        2024-08-16T17:26:38.000Z     COMIDAS CONECEL               
2594     2           2            1               -18.0        2022-11-18T17:57:00.000Z     COMIDAS CONECEL               
3809     2           2            1               -12.0        2024-04-04T18:26:46.000Z     COMIDAS CONECEL               
2850     2           2            1               -20.0        2023-03-10T18:42:00.000Z     COMIDAS CONECEL               
1745     2           2            1               -15.0        2022-01-21T18:12:00.000Z     COMIDAS CONECEL               
4102     2           2            1               -20.0        2024-06-28T18:13:03.848Z     COMIDAS CONECEL               
5035     2           2            1               -12.0        2025-05-13T17:05:41.000Z     COMIDAS CONECEL               
2784     2           2            1               -18.0        2023-02-10T18:27:00.000Z     COMIDAS CONECEL               
878      2           2            1               0.0          2020-08-01T05:00:00.000Z     COMPRA MASCARILAS             
879      2           2            1               -40.0        2021-04-19T13:00:00.000Z     COMPRA MASCARILAS             
1254     2           2            1               -20.0        2021-07-31T22:00:00.000Z     COMPRA MASCARILAS             
5018     2           2            1               -30.0        2025-05-05T17:34:25.381Z     COMPRA MASCARILAS             
900      2           2            1               -7.0         2021-04-23T16:00:00.000Z     COMPRA MASCARILAS             
2621     2           2            1               -20.0        2022-12-03T00:53:00.000Z     COMPRA MEDICINAS              
2020     2           2            1               -5.0         2022-04-21T03:27:00.000Z     COMPRA MEDICINAS              
163      2           2            1               -45.0        2020-09-24T15:30:00.000Z     COMPRA MEDICINAS              
4487     2           2            1               -6.5         2024-11-16T00:55:38.080Z     COMPRA MEDICINAS              
2037     2           2            1               -18.0        2022-04-23T02:26:00.000Z     COMPRA MEDICINAS              
2447     2           2            1               -10.0        2022-09-23T21:46:00.000Z     COMPRA MEDICINAS              
4488     2           2            1               -5.0         2024-11-16T02:03:54.000Z     COMPRA MEDICINAS              
865      2           2            1               -10.0        2021-04-17T18:00:00.000Z     COMPRA MEDICINAS              
4471     2           2            1               -6.5         2024-11-12T00:26:04.000Z     COMPRA MEDICINAS              
4763     2           2            1               -8.0         2025-02-26T02:33:20.300Z     COMPRA MEDICINAS              
2047     2           2            1               -8.0         2022-04-25T02:41:00.000Z     COMPRA MEDICINAS              
5249     2           2            1               -7.5         2025-08-08T16:37:45.938Z     COMPRA MEDICINAS              
2169     2           2            1               -18.0        2022-05-24T16:22:00.000Z     COMPRA MEDICINAS              
2168     2           2            1               -3.0         2022-05-24T02:25:00.000Z     COMPRA MEDICINAS              
2866     2           2            1               -10.0        2023-03-17T00:43:00.000Z     COMPRA MEDICINAS              
3011     2           2            1               -16.0        2023-04-22T01:53:00.000Z     COMPRA MEDICINAS              
1297     2           2            1               -40.0        2021-08-29T21:21:00.000Z     COMPRA MEDICINAS              
2231     2           2            1               -1.5         2022-06-12T15:35:00.000Z     COMPRA MEDICINAS              
2232     2           2            1               -2.5         2022-06-12T15:36:00.000Z     COMPRA MEDICINAS              
